"REGION","RNAME","SNAME","KEY","LENGTH","UPNGR","DOWNNGR","CHEMNGR","N_GQA_90","N_GQA_95","N_GQA_00","N_GQA_01","N_GQA_02","N_GQA_03","N_GQA_04","N_GQA_05","N_GQA_06","N_GQA_07","N_GQA_08","N_GQA_09"
"South West","CHEW","CHEWTON KEYNSHAM-CONF WITH AVON","053140000701A",5.4,"ST655  664","ST658  689","ST6561968379","4","3","3","3","3","3","3","3","4","4","4","3"
"South West","CHEW","WOOLLARD-CHEWTON KEYNSHAM","053140000701B",2.5,"ST632  645","ST655  664","ST6561968379","4","3","3","3","3","3","3","3","4","4","4","3"
"South West","CHEW","UPPER STANTON DREW-WOOLLARD","053140000701C",4.3,"ST606  635","ST632  645","ST6228564199",,"3","3","3","3","3","3","3","4","4","4","3"
"South West","CHEW","CONF WITH CHEW STE STR-CONF WITH WINF BK","053140000703A",2,"ST571  621","ST580  630","ST5770262915","3","3","3","3","3","3","3","3","3","3","3","3"
"South West","CHEW","D/S SHERBRNE LAKE-U/S CHEW VALLEY RES","053140000705A",3.1,"ST585  555","ST574  577","ST5945854645",,"5","5","4","4","4","5","5","5","6","5","4"
"South West","CHEW","U/S SHERBRNE LAKE-D/S SHERBRNE LAKE","053140000705B",1.9,"ST595  550","ST585  555","ST5945854645",,"5","5","4","4","4","5","5","5","6","5","4"
"South West","CHEW","LITTON-U/S SHERBOURNE LAKE","053140000705C",1.4,"ST595  543","ST595  550","ST5945854645",,"5","5","4","4","4","5","5","5","6","5","4"
"South West","MELLS","COLEFORD-CONF WITH LEIGH ON MENDIP W/C","053270000401A",3.4,"ST692  489","ST722  489","ST7053048994","3","4","4","4","3","4","4","4","3","3","3","3"
"South West","MELLS","HAM-COLEFORD","053270000401B",2.9,"ST675  486","ST692  489","ST7053048994","3","4","4","4","3","4","4","4","3","3","3","3"
"South West","MELLS","EDFORD-HAM","053270000401C",0.3,"ST673  488","ST675  486","ST7053048994","3","4","4","4","3","4","4","4","3","3","3","3"
"South West","LITTLE AVON","B4060-CONF WITH OZLEWORTH BK","054010000101A",1.7,"ST729  901","ST724  930","ST7286392556","4","4","4","4","4","4","4","4","4","4","4","4"
"South West","LITTLE AVON","DAMERY-CONF WITH TORTWORTH BK","054010000102A",2.4,"ST712  939","ST694  952","ST6945695191",,"5","5","5","4","4","5","5","5","5","4","4"
"South West","LITTLE AVON","CONF WITH TORTWTH BK-CONF WITH FAL BK","054010000103B",2.5,"ST694  952","ST685  971","ST6945695191",,"5","5","5","4","4","5","5","5","5","4","4"
"South West","OZLEWORTH BK","WKS-CONF WITH LITTLE AVON","054010000301A",2.1,"ST743  927","ST724  930","ST7310093100",,"4","6","6","6","6","5","5","4","4","4","4"
"South West","OZLEWORTH BK","NIND FM-GATEHOUSE","054010000301C",1.1,"ST755  915","ST749  920","ST7544391564","4","4","4","4","4","4","4","4","4","4","4","4"
"South West","TORTWORTH BK","CROMHALL-EASTWOOD PK","054010000401B",4.8,"ST687  897","ST684  927","ST6897390686","6","6","6","5","5","5","5","6","6","6","5","5"
"Thames","INGREBOURNE","Harold Court Road - Riverside STW","037110008001B",13.3,"TQ5590 9140","TQ5152 8198","TQ5237082620","6","6","6","5","5","6","6","6","6","6","6","6"
"Thames","INGREBOURNE","Brentwood STW - Harold Court Road","037110008001C",0.4,"TQ5620 9158","TQ5590 9140","TQ5590091400","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","RODING","Woodford Bridge - Six Gates Sluice","037120008001A",10.2,"TQ4194 9150","TQ4390 8380","TQ4370084300","5","5","5","5","5","4","4","5","5","4","5","5"
"Thames","RODING","Chigwell STW (Closed) - Woodford Bridge","037120008001B",1.1,"TQ4192 9267","TQ4194 9150","TQ4193991565","5","5","5","5","5","5","6","6","5","5","5","5"
"Thames","RODING","Abridge - Chigwell STW (Closed)","037120008002A",9.4,"TQ4664 9689","TQ4192 9267","TQ4193991565","5","5","5","5","5","5","6","6","5","5","5","5"
"Thames","RODING","Brookhouse Brook - Abridge","037120008002B",1.8,"TQ4783 9782","TQ4664 9689","TQ4663896897","6","6","6","6","6","6","6","6","6","5","5","5"
"Thames","RODING","Cripsey Brook - Brookhouse Brook","037120008003",15.6,"TL5592 0253","TQ4783 9782","TQ5036697418","5","5","6","5","5","5","5","5","5","5","5","5"
"Thames","RODING","Coopers Brook - Cripsey Brook","037120008004A",12.0600004196167,,,"TL5608204025","4","4","4","4","5","4","5","4","4","4","4","4"
"Thames","RODING","Canfield (A120) - Coopers Brook","037120008004B",13.5,,,"TL5608204025","4","4","4","4","5","4","5","4","4","4","4","4"
"Thames","CRIPSEY BROOK","Moreton Bridge - Roding","037120057001",8.1,"TL5335 0685","TL5592 0253","TL5510102656","5","5","6","6","6","5","6","5","6","5","5","4"
"Thames","CRIPSEY BROOK","Delved Bridge - Moreton Bridge","037120057002A",5.9,"TL4903 0585","TL5335 0685","TL5510102656","5","5","6","6","6","6","6","6","6","5","5","4"
"Thames","CRIPSEY BROOK","Thornwood - Delved Bridge","037120057002B",2.7,"TL4713 0466","TL4903 0585","TL4904605856","5","4","6","6","5","5","5","5","6","6","6","5"
"Thames","LEE","Carpenters Road - Thames","038010001001A",6.8,"TQ3766 8452","TQ3954 8060","TQ3920081500","6","6","5","5","5","5","5","6","6","6","6","6"
"Thames","LEE","Lea Bridge Weir - Carpenters Road","038010001001B",3.7,"TQ3562 8658","TQ3766 8452","TQ3770084500","6","6","6","6","5","5","6","6","6","6","6","6"
"Thames","LEE","Springhill - Lea Bridge Weir","038010001002A",1.2,"TQ3486 8752","TQ3562 8658","TQ3570086600","6","6","6","6","5","6","6","6","6","6","6","6"
"Thames","LEE","Tottenham Lock - Springhill","038010001002B",2.1,"TQ3477 8938","TQ3486 8752","TQ3570086600","6","6","6","6","5","6","6","6","6","6","6","6"
"Thames","LEE","Kings Weir - Tottenham Lock","038010001003",18.1,"TL3731 0518","TQ3477 8938","TQ3748294974","5","5","5","5","5","5","5","6","5","5","5","5"
"Thames","LEE","Stort - Kings Weir","038010001004A",4.7,"TL3908 0920","TL3731 0518","TL3850708136","5","5","5","5","5","5","6","6","6","6","6","6"
"Thames","LEE","Ware Lock - Stort","038010001004B",8.7,"TL3560 1425","TL3908 0920","TL3850409875","5","4","5","5","5","5","5","5","5","4","4","5"
"Thames","LEE","Rib - Ware Lock","038010001004C",2.3,"TL3338 1372","TL3560 1425","TL3520014300","5","5","5","5","5","5","5","5","5","5","5","5"
"Thames","LEE","Waterhall - Rib","038010001005A",7.3,"TL2998 0992","TL3338 1372","TL3239912453","5","5","6","6","6","6","6","6","6","6","6","5"
"Thames","LEE","Holwell Bridge - Waterhall","038010001005B",2.9,"TL2766 0981","TL2998 0992","TL2990009900","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","LEE","East Hyde Bridge - Wheathamstead","038010001006A",6.6,"TL1285 1720","TL1774 1416","TL1730014300","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","LEE","Luton STW - East Hyde Bridge","038010001006B",0.8,"TL1230 1820","TL1285 1720","TL1280017200","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","LEE (NAVIGATION `A')","Lea Bridge Weir - Bow","038010002001",5.7,"TQ3562 8658","TQ3830 8226","TQ3820082800","5","5","5","4","4","4","5","6","6","6","6","6"
"Thames","PYMMES BROOK (R.Channel)","Salmon Brook - Lee","038010024001A",2.8,"TQ3551 9178","TQ3477 8937","TQ3460089400","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","PYMMES BROOK (L.Channel)","Salmon Brook - Lee","038010024001B",2.8,"TQ3551 9178","TQ3477 8937","TQ3470089400","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","SALMON BROOK","Deephams STW - Pymmes Brook","038010030001",1.4,"TQ3566 9317","TQ3551 9178","TQ3570092300","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","SALMON BROOK","Houndsden Gutter - Deephams STW","038010030002A",4.92000007629395,,,"TQ3566093150","4","4","4","3","4","4","4","4","4","4","4","3"
"Thames","SALMON BROOK","Stag Hill - Houndsden Gutter","038010030002B",6.88000011444092,,,"TQ3566093150","4","4","4","3","4","4","4","4","4","4","4","3"
"Thames","LEE (NAVIGATION `B')","Kings Weir - Tottenham Lock","038010046001",17.2,"TL3731 0518","TQ3477 8938","TQ3637595841","4","4","4","4","4","4","4","4","4","4","3","4"
"Thames","TURKEY BROOK","Source - Small Lee","038010049001",13.2,"TL2676 0134","TQ3681 9825","TQ3670398389",,"3","4","4","3","3","3","3","3","3","3","3"
"Thames","LEE (SUBSIDUARY A)","Source - Lee","038010089001",2,"TQ3763 9918","TQ3771 9778","TQ3748294974","5","5","5","5","5","5","5","6","5","5","5","5"
"Thames","COBBINS BROOK","Source - Lee","038010092001",13.1,"TL4414 0558","TL3762 9974","TL3872500012","6","5","6","5","5","5","5","5","5","5","5","5"
"Thames","STORT (NAVIGATION)","Burnt Mill - Lee","038010123001A",7.3,"TL4444 1128","TL3908 0920","TL4046610419","4","5","5","5","5","5","5","5","5","5","5","5"
"Thames","STORT (NAVIGATION)","Pincey Brook - Burnt Mill","038010123001B",4.6,"TL4809 1301","TL4444 1128","TL4460511322","4","5","5","5","5","5","5","5","5","5","5","5"
"Thames","STORT (NAVIGATION)","Spellbrook - Pincey Brook","038010123002A",6.5,"TL4902 1751","TL4809 1301","TL4860015290","4","5","5","5","5","5","5","6","6","6","6","6"
"Thames","STORT (NAVIGATION)","Gt Hallingbury Brook - Spellbrook","038010123002B",1.5,"TL4919 1897","TL4902 1751","TL4903017559","4","6","6","6","6","6","6","6","6","6","6","6"
"Thames","STORT (NAVIGATION)","Bishops Stortford - Gt Hallingbury Brook","038010123003",3.3,"TL4884 2139","TL4919 1897","TL4941919270","4","5","4","4","5","4","5","4","4","4","4","5"
"Thames","STORT","Stansted Brook - Bishops Stortford","038010123004A",3.8,"TL5038 2390","TL4884 2139","TL4932422342","5","5","5","5","5","5","5","5","5","5","5","5"
"Thames","STORT","Stansted Hazel End - Stansted Brook","038010123004B",0.7,"TL5004 2452","TL5038 2390","TL5036223918","5","5","6","6","5","5","5","6","6","6","6","6"
"Thames","PINCEY BROOK","Stansted Airport - Stort","038010159001",18.3,"TL5518 2288","TL4809 1301","TL4898912557","4","4","5","4","4","4","5","5","5","4","5","5"
"Thames","GREAT HALLINGBURY BROOK","Bishops Stortford STW - Stort","038010182001A",1.2,"TL5009 1940","TL4919 1894","TL4978419023",,"6","6","6","6","6","6","6","6","6","6","6"
"Thames","GREAT HALLINGBURY BROOK","Source - Bishops Strortford STW","038010182001B",5.5,"TL5231 2343","TL5009 1940","TL5011019420",,"4","4","4","4","4","4","4","4","4","4","4"
"Thames","ASH","Wareside STW - Lee","038010206001A",7.9,"TL4165 1628","TL3769 1302","TL3775013330","4","4","5","5","5","5","5","5","5","5","5","5"
"Thames","ASH","Bury Green Bourne - Wareside STW","038010206001Ba",4.91,,,"TL4242016910","4","4","5","5","5","5","5","5","4","4","4","5"
"Thames","ASH","Source - Bury Green Borune","038010206001Bb",16.49,,,"TL4242016910","4","4","5","5","5","5","5","5","4","4","4","5"
"Thames","LEE (NAVIGATION `H')","Hertford - Lee","038010231001",1.6,"TL3258 1272","TL3364 1383","TL3239912453","5","5","6","6","6","6","6","6","6","6","6","5"
"Thames","RIB","Standon - Lee","038010234001A",17.1,"TL3955 2250","TL3338 1372","TL3312013930","4","4","5","5","5","5","5","5","5","4","5","5"
"Thames","RIB","Quin - Standon","038010234001B",2.4,"TL3896 2449","TL3955 2250","TL3956022510","5","5","5","5","5","5","5","5","5","5","5","5"
"Thames","RIB","Westmill - Quin","038010234001C",3.7,"TL3722 2713","TL3896 2449","TL3819025820","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","RIB","Buntingford - Westmill","038010234002",2,"TL3640 2865","TL3722 2713","TL3722027130","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","QUIN","Quinbury Farm - Rib","038010250001",2.1,"TL3966 2609","TL3896 2449","TL3920024800","6","6","6","6","6","6","6","6","6","5","6","6"
"Thames","BEANE","Watton at Stone - Lee","038010278001A",10.8,"TL3003 1947","TL3300 1340","TL3180013000","4","4","4","4","4","4","4","4","4","4","4","4"
"Thames","BEANE","Stevenage Brook - Watton at Stone","038010278001B",1.4,"TL2891 2029","TL3003 1947","TL3010019500","4","4","3","3","4","4","4","4","4","3","3","3"
"Thames","MIMRAM","Digswell - Lee","038010299001",10.3,"TL2410 1534","TL3196 1222","TL2822013310","4","4","4","4","4","4","4","4","4","4","4","4"
"Thames","MIMRAM","Welwyn - Digswell","038010299002A",2.9,,,"TL2075018000","4","5","4","4","5","5","5","5","5","5","5","5"
"Thames","MIMRAM","Whitwell STW - Welwyn","038010299002B",6.8,,,"TL2075018000","4","5","4","4","5","5","5","5","5","5","5","5"
"Thames","MIMRAM","Source - Welwyn Town","038010299003",3.5,,,"TL2075018000","4","5","4",,,,,"5","5","5","5","5"
"Thames","THAMES","Hogsmill - Teddington","039010001004",2.7,"TQ1770 6916","TQ1700 7140","TQ1702071370","5","5","5","4","4","4","5","5","5","5","4","4"
"Thames","THAMES","Mole - Hogsmill","039010001005A",4,"TQ1568 6819","TQ1770 6916","TQ1760067900","4","5","4","4","4","4","5","5","5","5","4","4"
"Thames","THAMES","Wey - Mole","039010001005B",10.5,"TQ0742 6574","TQ1568 6819","TQ1148068790","4","5","5","4","4","5","5","5","5","4","4","4"
"Thames","THAMES","Windsor STW - Wey","039010001005C",16,"SU997  750","TQ0742 6574","TQ0497067900","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Romney Lock Cut - Windsor STW","039010001005D",5.8,"SU9732 7812","SU997  750","SU9991075780","5","5","5","5","5","5","5","5","5","5","4","4"
"Thames","THAMES","Boveney Weir - Romney Lock Cut","039010001005E",4.3,"SU9446 7768","SU9732 7812","SU9555077720","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Cut - Boveney Weir","039010001006A",3.8,"SU9164 7860","SU9446 7768","SU9440077700","4","5","5","5","5","5","5","5","5","5","4","4"
"Thames","THAMES","Fawley Court Stream - Cut","039010001006B",27.2,"SU7700 8460","SU9164 7860","SU8980085600","5","5","5","5","5","5","5","5","5","5","4","4"
"Thames","THAMES","Loddon - Fawley Court Stream","039010001006C",7.6,"SU7788 7868","SU7700 8460","SU7631982813","5","5","5","4","5","5","5","5","5","4","4","4"
"Thames","THAMES","Kennet - Loddon","039010001006D",7.9,"SU7310 7388","SU7788 7868","SU7533475895","5","5","5","5","5","5","5","5","5","4","4","4"
"Thames","THAMES","Whitchurch STW - Kennet","039010001006E",12.6,"SU630  769","SU7310 7388","SU7213574053","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Goring STW - Whitchurch STW","039010001006F",8.5,"SU597  830","SU630  769","SU5960080800","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Thame - Goring STW","039010001006G",14.2,"SU5780 9321","SU597  830","SU6105189513","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Sutton Bridge Culham - Thame","039010001006H",11.5,"SU5090 9480","SU5780 9321","SU5676093498","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Sandford Lock - Ock","039010001007A",8.5,"SP5310 0124","SU4967 9664","SU5387698821","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Cherwell - Sandford Lock","039010001007B",4.4,"SP5200 0505","SP5310 0124","SP5245904368","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Castle Mill Stream - Cherwell","039010001008A",1.4,"SP5094 0552","SP5200 0505","SP5139105504","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Evenlode - Castle Mill Stream","039010001008B",9.3,"SP4578 0978","SP5094 0552","SP4834609278","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Bablock Hythe - Evenlode","039010001008C",8,"SP4350 0424","SP4578 0978","SP4397906495","5","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Shifford Weir - Bablock Hythe","039010001008D",12.4,"SP3635 0068","SP4350 0424","SP4036201396","6","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Coln - Shifford Weir","039010001009A",22.5,"SU2049 9884","SP3635 0068","SU2290098100","6","5","5","5","5","5","5","5","5","5","5","4"
"Thames","THAMES","Bydemill Brook - Coln","039010001009B",2.9,"SU1950 9681","SU2049 9884","SU2043798499","6","5","5","5","5","5","5","5","5","5","4","4"
"Thames","THAMES","Share Ditch - Bydemill Brook","039010001009C",3.8,"SU1653 9598","SU1950 9681","SU1744196105","6","5","5","5","5","5","5","5","5","5","4","4"
"Thames","THAMES","Ray - Share Ditch","039010001009D",7.3,"SU1224 9395","SU1653 9598","SU1444995797","6","5","5","5","5","6","6","5","5","5","4","4"
"Thames","THAMES","Key - Ray","039010001010A",1.4,"SU1098 9387","SU1224 9395","SU1128794056","4","5","5","5","4","4","4","4","4","4","4","4"
"Thames","THAMES","Cerney Wick Brook - Key","039010001010B",4,"SU0781 9447","SU1098 9387","SU1036993868","3","4","4","4","4","4","4","4","4","4","4","4"
"Thames","THAMES","Swill Brook - Cerney Wick Brook","039010001010C",3.5,"SU0548 9324","SU0781 9447","SU0600093283","3","4","5","4","4","3","3","3","4","4","4","3"
"Thames","RAVENSBOURNE","Pool - Tideway","039010027001A",6.2,"TQ3728 7305","TQ3769 7792","TQ3783274855","3","3","3","3","3","3","3","3","3","3","3","3"
"Thames","WANDLE","Beddington Eff Ditch - Tideway","039010063001",10.1,"TQ2776 6703","TQ2548 7530","TQ2609071500","6","6","6","6","6","6","6","6","6","6","6","6"
"Thames","WANDLE","Conf of two arms - Beddington Eff Ditch","039010063002",1.8,"TQ2829 6565","TQ2776 6703","TQ2787066920","4","4","4","4","4","4","4","4","4","4","4","4"
"Thames","WANDLE (CARLSHALTON ARM)","Source - Wandle","039010091001",1.6,"TQ2825 6407","TQ2829 6565","TQ2820065128","3","4","4","5","5","5","4","4","4","4","4","4"
"Thames","WANDLE (BEDDINGTON ARM)","Wandle Park - Wandle","039010094001",4.4,"TQ3173 6558","TQ2829 6565","TQ2960065470","4","4","4","4","4","4","4","4","4","4","4","4"
"Thames","BEVERLEY BROOK","Pyl Brook - Tideway","039010097001A",9.9,"TQ2220 6866","TQ2353 7625","TQ2148072320","6","6","6","5","5","5","6","6","6","6","6","6"
"Thames","BRENT","Wyke Stream - Tideway","039010114001A",3.4,"TQ1612 7834","TQ1821 7738","TQ1729777321","3","3","3","3","3","3","3","3","3","3","3","3"
"Thames","BRENT","Wembley Brook - Costons Brook","039010114001C",6.9,"TQ1972 8417","TQ1488 8226","TQ1748782796","3","3","3","3","3","3","3","3","3","3","3","3"
"Thames","GUC (COWLEY REACH)","Iron Bridge - Brent","039010123001",8.4,"TQ0737 7996","TQ1500 7962","TQ1498079630","4","3","3","3","3","4","4","4","4","4","4","4"
"Thames","GUC (COWLEY REACH)","Source - Iron Bridge","039010123002",6.5,"TQ0523 8497","TQ0737 7996","TQ0664080075","5","5","5","5","5","5","6","6","6","6","6","5"
"Thames","CRANE","Yeading Bk - Duke of N's River (lower)","039010158001B",10.2,"TQ1043 7868","TQ1494 7329","TQ1115774642","3","3","3","3","3","3","3","3","3","3","3","3"
"Thames","MOLE","Ember - Thames","039010194001A",0.5,"TQ1530 6818","TQ1568 6819","TQ1533068180","5","4","4","4","4","4","5","5","5","5","5","5"
"Thames","MOLE","River Lane L'head - Downside Mill Stream","039010194002",8.1,"TQ1487 5712","TQ1113 5933","TQ1321058050","5","5","5","4","4","5","5","5","5","5","6","5"
"Thames","MOLE","Horley STW - Salfords Stream","039010194004A",5.5,"TQ267  436","TQ2622 4656","TQ2624046210","6","6","5","5","5","5","6","6","6","6","6","6"
"Thames","MOLE","Gatwick Stream - Horley STW","039010194004B",2.1,"TQ2760 4244","TQ268  436","TQ2697043350","6","5","5","5","5","5","6","6","6","6","6","6"
"Thames","MOLE","Gatwick Pond D - Gatwick Stream","039010194005A",0.2,"TQ276  423","TQ2760 4244","TQ2759042410","2","3","2","2","2","2","2","2","2","2","3","3"
"Thames","PIPP BROOK","Coldharbour - Mole","039010207001",11.4,"TQ1517 4424","TQ1744 5081","TQ1734050640","3","3","3","3","3","3","3","3","3","3","3","3"
"Thames","SALFORDS STREAM","Source - Mole","039010241001",12.1,"TQ3443 4809","TQ2622 4656","TQ2664046590","3","3","3","3","3","3","3","3","3","3","3","3"
"Thames","REDHILL BROOK","Whitehill - Salfords Stream","039010244001",12.4,"TQ3206 5337","TQ3055 4750","TQ2986048860",,"3","3","3","3","3","3","3","3","3","3","3"
"Thames","BURSTOW STREAM","Burstow STW - Mole","039010255001A",4.8,"TQ305  438","TQ2716 4512","TQ2751045120","4","4","4","4","3","4","4","4","4","5","4","4"
"Thames","GATWICK STREAM","Gatwick Pond E - Mole","039010272001A",2.8,"TQ287  403","TQ2760 4244","TQ2818442152","6","6","6","6","6","6","6","6","6","6","6","6"
