"REGION","RNAME","SNAME","KEY","LENGTH","UPNGR","DOWNNGR","CHEMNGR","P_GQA_90","P_GQA_95","P_GQA_00","P_GQA_01","P_GQA_02","P_GQA_03","P_GQA_04","P_GQA_05","P_GQA_06","P_GQA_07","P_GQA_08","P_GQA_09"
"Wales","DEE","Conf. Afon Morwynion-Conf.A.Alwen","067010000134",6.4,"SJ060  426","SJ111  432","SJ0820043900","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","DEE","Conf. Afon Alwen - Conf. Afon Ceidiog","067010000136",7,"SJ028  382","SJ060  426","SJ0820043900","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","DEE","Conf. Afon Ceidiog-Outlet from Bala Lake","067010000139",18.6,"SH929  352","SJ028  382","SH9820036610","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","DEE","Outlet Bala Lake - Inlet Bala Lake","067010000143",8.9,"SH890  315","SH929  352","SH9295935134","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","DEE","Inlet Bala Lake - Conf.Afon Lliw","067010000144",2.2,"SH874  307","SH890  315","SH9295935134","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","DEE","Conf.Afon Lliw - Conf.Afon Derlwyn","067010000146",6.3,"SH841  273","SH874  307","SH9295935134",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","AFON Y GARTH","Tidal Sluice - Conf.Trib.Ffynnongroew","067010000301",1.2,"SJ133  814","SJ143  820","SJ1415081950",,"2","2","2","2","2","2","2","4","4","4","2"
"Wales","SWINCHIARD BROOK","Tidal limit - Conf.Trib.Nr.Flint","067010000701",2.9,"SJ233  712","SJ241  735","SJ2405073450",,"2","2","2","2","3","2","2","2","2","2","2"
"Wales","WEPRE BROOK","Tidal Limit - Conf. Alltami Brook","067010001101A",4.2,"SJ277  675","SJ303  691","SJ3038069080","5","3","4","4","4","4","3","3","3","3","3","3"
"Wales","QUEENSFERRY DRAIN","Tidal PS - Mancot Rd PS","067010001601B",1.2,"SJ323  677","SJ323  685","SJ3232068500",,"6","5","5","5","5","5","5","5","5","5","4"
"Wales","SANDYCROFT DRAIN","Tidal limit - B5125 Rd. Br.","067010001701A",3.2,"SJ334  644","SJ334  668","SJ3418065720",,"4","4","3","3","4","4","4","2","2","2","2"
"Wales","SANDYCROFT DRAIN","B5125 Rd. Br. - A550 Rd. Br.","067010001701B",2.5,"SJ314  655","SJ334  644","SJ3297064440",,"2","2","2","2","2","2","2","2","2","2","1"
"Wales","GREENFIELD STREAM","Tidal Limit A548 - Battery Pool","067010001901",1.2,"SJ188  767","SJ197  777","SJ1890276726",,"1","4","4","3","4","4","4","3","3","2","2"
"Wales","PULFORD BROOK","Conf. R. Dee - 0.5 km u/s of track br.","067010003001A",1.3,"SJ396  576","SJ409  578","SJ4018057580","6","6","6","6","5","5","5","6","6","6","5","5"
"Wales","PULFORD BROOK","0.5 km u/s of track br. - Conf. Trib B.","067010003001B",4.5,"SJ364  596","SJ396  576","SJ4018057580","6","6","6","6","5","5","5","6","6","6","5","5"
"Wales","ALYN","Conf.R.Dee Nr.A.Ferry - Rosset Weir","067010003301",4.8,"SJ359  571","SJ399  561","SJ3902056230","5","5","5","5","5","5","5","5","5","5","5","5"
"Wales","ALYN","Rosset Weir - Gresford Lodge","067010003301A",3.2,"SJ342  552","SJ359  571","SJ3585056970","5","5","5","5","5","5","5","5","5","5","5","5"
"Wales","ALYN","Gresford - Conf. Cegidog","067010003301B",6.2,"SJ313  556","SJ342  552","SJ3256054270","5","5","5","5","5","5","5","5","5","5","5","5"
"Wales","ALYN","Conf.R.Cegidog - Conf.Black Bk.","067010003302",5.4,"SJ298  595","SJ313  556","SJ3013058510","6","6","5","5","5","5","5","5","5","5","5","5"
"Wales","ALYN","Conf. Black Brook-Conf.R.Terrig","067010003303",5,"SJ265  619","SJ298  595","SJ2767060560","6","5","5","5","5","5","5","5","5","5","5","5"
"Wales","ALYN","Conf. R. Terrig-Conf.unnamed Trib.     .","067010003306",2.1,"SJ250  629","SJ265  619","SJ2617062340","6","5","5","6","5","6","5","5","5","5","5","5"
"Wales","ALYN","Conf.unnamed Trib.-Conf.Dolfechlas Bk.","067010003307",13.3,"SJ199  627","SJ250  629","SJ2410064506","4","3","3","3","3","3","3","3","4","4","4","4"
"Wales","ALYN","Loggerheads - Conf.Trib.Nr.Pen y Stryt","067010003309",13.5,"SJ197  517","SJ199  627","SJ1984562582","2","1","2","2","2","2","2","2","2","2","2","2"
"Wales","CEGIDOG","Conf.R.Alyn- Conf.Nant Y Ffrith","067010003401",4.4,"SJ287  552","SJ313  556","SJ3128055600","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","CEGIDOG","Conf. Nant Y Ffrith-Conf.Trib.Nr.Cae Hic","067010003403",6,"SJ251  563","SJ287  552","SJ3128055600",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","NANT Y FFRITH","Conf.R.Cegidog - Conf.Trib.Nr.NYF Res.","067010003601",5.4,"SJ243  533","SJ287  552","SJ2852055200","2","2","2","2","2","2","1","2","2","2","1","1"
"Wales","BLACK BROOK","Conf.R.Alyn-Conf.Bistre Drain Padeswood","067010003701",3.9,"SJ280  618","SJ298  595","SJ2921060960","6","6","6","6","6","6","6","6","6","6","6","6"
"Wales","NANT BROOK","Conf.R.Alyn - Conf.Trib.Pontybodkin","067010003901",1.2,"SJ271  593","SJ278  604","SJ2784360314","4","4","4","4","4","4","4","5","5","5","5","4"
"Wales","TERRIG","Conf.R.Alyn - Conf.Trib.Nr.Rhyd Y Ceirw","067010004201",9.4,"SJ232  562","SJ265  619","SJ2620061980","3","3","2","2","2","2","2","2","3","3","2","2"
"Wales","WORTHENBURY BROOK","Conf.R.Dee Nr.Shocklach - Conf.Emral Bk.","067010004901",2.9,"SJ419  460","SJ421  480","SJ4188046070","5","5","5","5","5","5","5","5","5","5","5","5"
"Wales","WORTHENBURY BROOK","Conf. Emral Bk - Rd.Br. at Threapwood","067010004902A",2.8,"SJ440  448","SJ419  460","SJ4401044760","6","6","5","5","5","5","5","5","5","5","5","5"
"Wales","WORTHENBURY BROOK","Rd.Br. at Threapwood - Conf. Trib Lwr Wy","067010004902B",7.5,"SJ487  444","SJ440  448","SJ4401044760","6","6","5","5","5","5","5","5","5","5","5","5"
"Wales","WORTHENBURY BROOK","Conf.Trib.Lwr Wych - Conf.Iscoyd Bk.","067010004903",1.4,"SJ491  434","SJ487  444","SJ4851244413","6","6","5","5","5","5","5","5","5","6","6","6"
"Wales","WORTHENBURY BROOK","Conf.Iscoyd Bk. - Conf.Red Bk.Whitchurch","067010004904",4.2,"SJ508  418","SJ491  434","SJ4962043520","6","6","5","5","5","5","5","5","5","5","5","5"
"Wales","EMRAL BROOK","Wych Bk. -Conf.Trib.Halghton","067010005001",2.4,"SJ420  438","SJ419  460","SJ4215044940",,"5","5","5","5","5","5","5","5","5","4","4"
"Wales","ISCOYD BROOK","Conf.Wych Bk. - Conf.Trib.Nr.Hall Green","067010005201",2.1,"SJ498  419","SJ491  434","SJ4908043480",,"4","5","5","5","4","4","4","5","5","5","5"
"Wales","CLYWEDOG","Conf.R.Dee - Conf.Red'r Bk.","067010005401",4,"SJ388  490","SJ409  473","SJ3964048210","6","2","2","2","2","2","3","2","3","2","2","2"
"Wales","CLYWEDOG","Conf.Redwither Bk. - O/f Five Fords STW","067010005403A",4.8,"SJ362  484","SJ388  490","SJ3671048450","6","2","2","2","2","2","2","2","2","2","2","2"
"Wales","CLYWEDOG","O/F 5 Fords STW-Conf.Gwenfro Kings Mill","067010005403B",2.2,"SJ347  492","SJ362  484","SJ3671048450",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","CLYWEDOG","Conf.R.Gwenfro -Conf.Black Bk.Erddig Pk","067010005404",2.9,"SJ328  487","SJ347  492","SJ3470049110","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","CLYWEDOG","Conf.Black Bk.Erddig Pk-Conf.Trib.","067010005405",5.3,"SJ288  502","SJ328  487","SJ3249549327","2","2","1","1","1","1","1","1","1","1","1","1"
"Wales","GWENFRO","Conf.R.Clywedog - Willow Road Wrexham","067010005701",2.4,"SJ337  500","SJ347  492","SJ3472049140","5","3","2","2","2","2","1","2","2","2","2","2"
"Wales","GWENFRO","Willow Rd.Wrexham - Hospital","067010005701A",2,"SJ320  504","SJ337  500","SJ3380049970","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","GWENFRO","Hospital - Conf. Trib. nr. South Sea","067010005701B",3.2,"SJ302  518","SJ320  504","SJ3253050450","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","BLACK BROOK","Conf.R.Clywedog - B5426 Rd.Br.","067010005901",3.4,"SJ322  457","SJ328  487","SJ3267248773","3","2","2","2","2","2","2","2","2","2","2","2"
"Wales","SHELL BROOK","Conf.R.Dee - Conf. Kilhendre","067010006301",1.5,"SJ355  402","SJ350  411","SJ3543040250","5","4","5","5","5","5","5","4","5","5","4","5"
"Wales","SHELL BROOK","Conf. Kilhendre - Conf. Trib. Knolton","067010006301A",2.1,"SJ368  389","SJ355  402","SJ3544040100","5","4","5","5","5","4","4","4","4","4","4","4"
"Wales","CEIRIOG","Conf. R. Dee - Conf.Morlas Brook","067010006501",1.8,"SJ312  383","SJ318  395","SJ3155039200","4","2","2","2","2","2","2","2","2","2","2","1"
"Wales","CEIRIOG","Conf. Morlas Bk - A5 Rd.Br. at Chirk","067010006502A",4.3,"SJ291  374","SJ312  383","SJ3155039200",,"2","2","2","2","2","2","2","2","2","2","1"
"Wales","CEIRIOG","Viaduct at Chirk - Rd. Br. nr. Castle Mi","067010006502C",2.5,"SJ263  375","SJ286  371","SJ3155039200",,"2","2","2","2","2","2","2","2","2","2","1"
"Wales","CEIRIOG","Rd. Br. nr. Castle Mill - Conf. R. Teirw","067010006502D",9.7,"SJ196  357","SJ263  375","SJ3155039200",,"2","2","2","2","2","2","2","2","2","2","1"
"Wales","CEIRIOG","Conf. R. Teirw - Conf.Rhydwilym","067010006503",10.1,"SJ132  355","SJ196  359","SJ1955035900","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","TEIRW","Conf.R.Ceiriog @ Dandy-Conf.Trib.Nantyr","067010006701",4.2,"SJ160  373","SJ196  359","SJ1952035920","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","EITHA","Conf.R.Dee W.Park - Conf.Trib.Nr.Penycae","067010006801",6.6,"SJ280  454","SJ302  410","SJ3028043730","3","2","2","2","2","2","2","2","2","2","1","1"
"Wales","TREFYNANT BROOK","Conf.R.Dee T.Isa-Disch.Within Culvert","067010007001A",0.9,"SJ276  425","SJ273  419","SJ2730041860","5","4","2","2","2","3","3","4","4","3","2","2"
"Wales","TREFYNANT BROOK","Disch.within Culvert-Trib.Nr.Hafod Fm.","067010007001B",3.3,"SJ252  439","SJ276  425","SJ2730042850","5","4","2","2","2","2","2","2","2","2","2","2"
"Wales","CYFLYMEN BROOK","Conf.R.Dee - Conf.Trib.abv Llangollen","067010007101",2.4,"SJ206  405","SJ218  419","SJ2188041870","3","1","1","1","1","1","2","2","2","2","2","2"
"Wales","EGLWYSEG","Conf.R.Dee-Conf.Trib.Nr.Plas-yn-Eglwyseg","067010007201",3.9,"SJ217  463","SJ205  436","SJ2053043640","2","1","1","1","1","1","1","1","2","2","2","1"
"Wales","MORWYNION","Conf.R.Dee - Conf.Trib.Nr.Bryneglwys","067010007301",9.2,"SJ157  481","SJ111  432","SJ1112043520","2","1","5","5","1","1","1","2","2","2","1","1"
"Wales","ALWEN","Conf.R.Dee - Conf. Afon Ceirw","067010007501",5,"SJ022  443","SJ060  426","SJ0582042850","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","ALWEN","Conf. Afon Ceirw - Conf.R. Brenig","067010007502",14.5,"SH974  527","SJ022  443","SJ0295046460","2","1","1","1","1","1","1","1","1","2","1","1"
"Wales","ALWEN","Conf.R.Brenig - Outlet Alwen Res.","067010007503",2.2,"SH955  529","SH974  527","SH9732052700",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","ALWEN","Outlet Alwen Res. - Inlet Alwen Res.","067010007504",5.2,"SH927  561","SH955  529","SH9732052700",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","ALWEN","Inlet Alwen Res. - Outlet Llyn Alwen","067010007505",3.2,"SH900  562","SH927  561","SH9196056220",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","CEIRW","Conf.R.Alwen -Conf. Afon Medrad","067010007601",6.9,"SH977  453","SJ022  443","SJ0202744385","2","1","1","1","1","2","1","2","1","1","1","1"
"Wales","CEIRW","Conf.Afon Medrad-Conf.Afon Nug","067010007602",3.3,"SH954  475","SH977  453","SH9759045530","2","1","1","2","2","2","1","1","1","1","1","1"
"Wales","CEIRW","Conf.Afon Nug-Conf.Trib.Nr.Penanner","067010007603",5,"SH910  469","SH954  475","SH9759045530","3","1","1","2","2","2","1","1","1","1","1","1"
"Wales","MEDRAD","Conf.R.Ceirw - Conf.Trib.Nr.Pant y Pyd","067010007701",4.1,"SH943  442","SH977  453","SH9750045200","2","1","2","2","2","1","1","1","1","1","1","1"
"Wales","NUG","Conf.R.Ceirw - Conf.Trib.Nr.Cefn Brith","067010007801",3.1,"SH936  497","SH954  475","SH9535047500","4","3","2","3","3","3","3","4","4","4","3","3"
"Wales","BRENIG","Conf.R.Alwen - Inlet Llyn Brenig","067010007901",6,"SH980  580","SH974  527","SH9739052830","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","TRYSTION","Conf.R.Dee - Conf.Nant yr Hillwyn","067010008001A",4.8,"SJ091  393","SJ052  410","SJ0522040980","1","1","1","1","1","1","1","1","1","1","1","1"
"Wales","LLYNOR","Conf.R.Dee - Conf.Nant y Cwm","067010008101",4,"SJ065  377","SJ033  389","SJ0428038500","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","CEIDIOG","Conf.R.Dee - Conf.Trib.at Pennant","067010008201",5.2,"SJ027  343","SJ028  382","SJ0342037530","2","1","1","1","1","2","1","2","1","1","1","1"
"Wales","MELOCH","Conf.R.Dee - Conf.Trib.Nr.Cefn Ddwysarn","067010008301",3.6,"SH962  392","SH952  367","SH9515036770","2","1","1","1","1","1","1","1","2","2","2","1"
"Wales","HIRNANT","Conf.R.Dee - Conf.Trib.Nr.Cwm Hirnant","067010008401",7,"SH952  313","SH949  367","SH9497035680","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","TRYWERYN","Conf. R. Dee - Conf. Mynach","067010008501",5.5,"SH906  391","SH937  356","SH9293036280","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","TRYWERYN","Conf. Mynach - Llyn Celyn Outlet","067010008502",1.9,"SH880  399","SH906  391","SH9293036280",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","TRYWERYN","Llyn Celyn Outlet - Llyn Celyn Inlet","067010008503",4.8,"SH843  400","SH880  399","SH9293036280",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","TRYWERYN","Llyn Celyn Inlet - Llyn Treweryn Inlet","067010008504",8.8,"SH786  387","SH843  400","SH8383039840",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","MYNACH","Conf.R.Trywern - Conf.Trib.abv Frongoch","067010008601",2.8,"SH908  414","SH906  391","SH9056039220","2","1","1","2","2","2","2","2","2","2","1","1"
"Wales","HESGIN","Conf.Llyn Celyn-Conf.Trib.abv Llyn Celyn","067010008701",3.2,"SH882  431","SH880  404","SH9293036280",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GELYN","Llyn Celyn - Conf.Trib.abv Llyn Celyn","067010008801",3.3,"SH829  436","SH844  419","SH8448041960","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","GLYN","Llyn Tegid- Conf.Nant Rhyd-wen","067010008901",1.4,"SH912  316","SH902  322","SH9044032340","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","NANT RHYD-WEN","Conf. Trib. Nr. Llangower - Rhyd-wen","067010008902",3.2,"SH924  292","SH912  316","SH9044032340",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","LLAFAR","Llyn Tegid- Conf.Trib. abv Talybont","067010009001",5.6,"SH857  352","SH891  320","SH8932032440","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","TWRCH","Conf.R.Dee - Conf.Trib.Nr.Tan y Bwlch","067010009101",9,"SH911  243","SH882  313","SH8818031120","2","1","1","1","1","1","1","1","1","1","1","1"
"Wales","LLIW","Conf.R.Dee - Conf.Trib.Nr.Blaen Lliw","067010009201",8.8,"SH803  332","SH874  307","SH8718030680","2","1","1","1","1","1","1","1","1","1","1","1"
"Midlands","SHROP. UNION (LLANGOLLEN)","PLATT_LANE_BR_TO_ELLESMERE_BASIN","099098241604",13.5,"SJ511  365","SJ401  343","SJ5110036500",,"4","2","2","2","2","2","2","2","1","1","1"
"Midlands","SHROP. UNION (MONTGOMERY)","PANT_PLAS_CERRIG_TO_WERN_OUTFALL","099098248108",10,"SJ2744 2179","SJ2518 1413","SJ2645018960",,"2","2","2","2","2","2","2","2","2","2","2"
"Midlands","SHROP. UNION (MONTGOMERY)","WERN_OUTFALL_TO_WELSHPOOL_MARINA","099098248112",9,"SJ2518 1413","SJ2274 0750","SJ2410008900",,"2","2","2","3","2","2","2","2","2","2","2"
"Midlands","SHROP. UNION (MONTGOMERY)","WELSHPOOL_MARINA_TO_B4389_ABERBECHAN","099098248116",15.5,"SJ2274 0750","SO1424 9339","SO1425093530",,,"2","2","2","2","2","1","1","1","1","2"
"Wales","BRAINT","Conf.Trib.Nr. Bryntirion - Pont Dic","102010000101A",6.3,"SH485  683","SH443  651","SH4552066760","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","BRAINT","Pont Dic - A5420 Rd. Br.","102010000101B",7.2,"SH524  733","SH485  683","SH4552066760",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","BRAINT","A5420 Rd. Br. - A5025 Rd. Br.","102010000102",4.6,"SH531  769","SH524  733","SH5242073280",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","CEFNI","HWMOT - Conf.Afon Ceint","102020000101A",1.2,"SH464  737","SH458  728","SH4614073060","6","5","5","5","5","5","4","3","4","4","4","2"
"Wales","CEFNI","Conf.Afon Ceint - B5109 Rd.Br.Llangefni","102020000102A",2.3,"SH461  757","SH464  737","SH4610074460","6","5","5","5","5","2","2","2","2","2","2","2"
"Wales","CEFNI","B5109 Road Br.Llangefni-Cefni Res.Outlet","102020000102B",2.8,"SH447  772","SH461  757","SH4600075600","3","2","2","3","3","3","2","2","2","2","2","2"
"Wales","CEINT","Conf.Cefni D/s Llangefni-Ty'n Pwll Fm.","102020000201",7.2,"SH507  780","SH464  737","SH4647073710","3","5","3","3","2","2","3","3","3","2","2","2"
"Wales","FFRAW","HWMOT - Llyn Coron Outlet","102030000101",3.5,"SH376  702","SH358  694","SH3592069450","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","GWNA","Llyn Coron Inlet - Trer-Gof","102030000201",5.6,"SH411  739","SH382  700","SH3870070270","2","2","2","2","2","2","2","2","2","2","2","2"
"Wales","ALAW","HWMOT Llanfachnaeth - Alaw Res.Inlet","102040000101A",14.7,"SH413  871","SH314  821","SH3277082710","3","2","2","3","3","3","2","2","2","2","2","2"
"Wales","ALAW","Alaw Res.Inlet - Llanerchymedd","102040000101B",4.2,"SH418  842","SH413  870","SH4135085700","5","2","2","2","2","2","2","2","2","2","2","2"
"Wales","CRIGYLL","Tidal Limit Glan Tywyn - Rd.Br","102050000101",2.5,"SH340  773","SH331  751","SH3403077330",,"4","4","3","3","3","2","3","3","2","2","3"
"Wales","CARADOG","Rd.Br. - Bryngwran Rd.Br.","102050000102",1.1,"SH346  771","SH340  773","SH3403077330",,"4","4","3","3","3","2","3","3","2","2","3"
"Wales","CARADOG","Bryngwran Rd.Br. - Conf.below A5","102050000103",3.5,"SH362  770","SH346  771","SH3590077310",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","CARADOG","Conf. below A5 - Foel","102050000104",6.5,"SH405  797","SH362  770","SH3629077030",,"2","2","2","2","2","2","2","2","2","2","2"
"Wales","ABER","Tidal Limit - Conf.Goch and Anafon","102060000101",2.2,"SH663  718","SH648  736","SH6560072790",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","GOCH","Conf. Aber - Aberfalls","102060000201",2,"SH668  700","SH663  718","SH6632071830",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","ANAFON","Conf. Aber - Llyn Anafon Outlet","102060000301",5,"SH698  699","SH663  718","SH6636071840",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","DDU","Tidal Limit - Conf. Maes y Bryn","102070000101",3,"SH698  736","SH678  754","SH6799075240",,"4","1","1","1","1","2","2","2","1","1","1"
"Wales","GYRACH","Tidal Limit - Conf. By Reservoirs","102080000101",4.6,"SH735  744","SH735  778","SH7380077490",,"1","1","1","1","1","1","1","1","2","2","1"
"Wales","SHROPSHIRE UNION C","St Martin's Moor - Llantysilio","500000002901C",16.3,"SJ198  432","SJ287  372","SJ2705042360",,,"1","1","1","1","1","1","1","1","1","1"
"Wales","MONMOUTH - BRECON","Jockey Br.55 - Park-y-Brain Br.72","500000008510A",7,"SO316  051","SO295  004","SO3132704014",,"2","2","2","2","2","2","2","1","1","2","2"
"Wales","MONMOUTH - BRECON","Park-y-Brain Br.72 - Llanellen Br.90","500000008510B",7,"SO299  104","SO316  051","SO3030709061",,"4","1","2","2","2","2","2","2","2","2","1"
"Wales","MONMOUTH - BRECON","Llanellen Br.90 - Pen-Pedair-Heol Br.109","500000008510C",11.2,"SO221  167","SO299  104","SO2717013683",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","MONMOUTH - BRECON","Pen-Pedair Br.109-Upper Wenallt Br.141","500000008510D",12.5,"SO124  211","SO221  167","SO2076017170",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","MONMOUTH - BRECON","Upper Wennallt Br.141 - Brecon","500000008510E",13,"SO046  284","SO124  211","SO1125222739",,"1","1","1","1","1","1","1","2","2","2","1"
"Wales","MONMOUTH - BRECON","Barrack Hill - Fourteen Locks","500000008521A",2.5,"ST283  886","ST303  894","ST3058089516",,"2","2","2","3","3","3","3","3","3","3","4"
"Wales","MONMOUTH - BRECON","M4 Malpas Junct.-Pentre Lane Llantarnum","500000008521B",3.9,"ST294  922","ST307  892","ST3013490147",,"3","3","3","3","4","3","3","3","3","3","4"
"Wales","SWANSEA CANAL","Outfall to R.Tawe - Intake from R.Tawe","500000008601",10.5,"SN763  078","SN689  013","SN7009801669",,"2","2","2","2","2","2","1","1","1","1","1"
"Wales","PORT TENNANT CANAL","Jersey Marine Br.-Tennant Pond","500000016003",2.8,"SS687  932","SS712  938","SS7118193872",,"1","1","1","1","4","4","4","1","1","1","1"
"Wales","PORT TENNANT CANAL","Jersey Marine R.B - Neath Abbey","500080000101A",5,"SS737  973","SS712  939","SS7118193872",,"1","1","1","1","4","4","4","1","1","1","1"
"Wales","PORT TENNANT CANAL","Neath Abbey - Conf.R.Neath","500080000101B",4,"SS772  993","SS737  973","SS7374097288",,"1","2","2","1","1","1","1","2","2","2","1"
"Wales","NEATH CANAL","Conf.R.Neath - Aberdulais Aqueduct","500090000101A",8,"SS773  993","SS735  942","SS7349194213",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","NEATH CANAL","Aberdulais Aqueduct - Abergarwed Weir","500090000101B",6.5,"SN816  022","SS773  993","SS7743699274",,"1","1","1","1","1","1","1","1","1","1","1"
"Wales","NEATH CANAL","Abergarwed Weir - Glynneath","500090000101C",7.1,"SN871  061","SN816  022","SN8425804005",,"1","1","1","1","1","1","1","2","2","1","1"
